,id,account_id,dttm,amt
9203,7666,84,2020-09-13 13:55:47,719.87
2774,7667,56,2020-09-13 14:59:38,516.63
3535,7668,3,2020-09-13 15:33:42,966.58
2909,7669,48,2020-09-13 18:33:35,585.74
4370,7670,29,2020-09-13 21:20:20,732.8
4333,7671,15,2020-09-13 23:38:58,-256.41
4902,7672,29,2020-09-16 04:10:18,732.79
5059,7673,84,2020-09-16 05:56:39,-6.84
7676,7674,29,2020-09-16 16:41:28,982.75
9731,7675,95,2020-09-16 18:09:28,860.5
4341,7676,37,2020-09-17 03:25:22,-281.06
10053,7677,29,2020-09-17 08:08:57,-913.96
8923,7678,6,2020-09-17 12:42:21,318.11
782,7679,3,2020-09-17 12:55:34,806.36
4160,7680,93,2020-09-17 17:38:56,-425.54
532,7681,40,2020-09-17 21:01:06,790.5
2851,7682,40,2020-09-17 21:24:04,-862.6
5861,7683,84,2020-09-18 08:17:10,-741.11
272,7684,40,2020-09-19 20:39:47,786.53
371,7685,77,2020-09-19 23:12:35,-21.75
3330,7686,14,2020-09-21 01:31:35,-508.18
118,7687,81,2020-09-21 11:03:48,127.12
9096,7688,75,2020-09-21 14:15:47,190.84
6685,7689,3,2020-09-21 17:41:02,722.93
520,7690,81,2020-09-22 02:09:42,301.75
2863,7691,73,2020-09-22 18:14:30,-113.76
4640,7692,37,2020-09-23 17:22:05,-221.1
2911,7693,49,2020-09-24 01:14:38,800.36
5916,7694,77,2020-09-24 01:28:58,977.34
6769,7695,29,2020-09-24 02:21:34,-616.87
2128,7696,55,2020-09-24 14:00:21,-701.64
7955,7697,29,2020-09-24 16:38:20,-612.53
6518,7698,3,2020-09-24 17:31:33,723.59
4600,7699,51,2020-09-25 04:51:59,-721.58
6191,7700,40,2020-09-25 16:03:06,376.35
5247,7701,29,2020-09-25 20:46:38,-175.81
9015,7702,56,2020-09-26 03:39:55,513.44
1010,7703,3,2020-09-26 06:03:33,183.39
6325,7704,84,2020-09-26 07:04:27,-125.8
9167,7705,81,2020-09-26 19:30:01,-641.7
3185,7706,34,2020-09-27 09:27:25,9.07
6324,7707,29,2020-09-27 10:06:11,-806.5
3757,7708,32,2020-09-27 22:05:33,325.47
4676,7709,46,2020-09-28 12:58:50,-605.25
7021,7710,32,2020-09-28 15:01:28,102.8
6947,7711,3,2020-09-28 18:38:40,-533.25
1400,7712,37,2020-09-28 20:31:10,-450.77
9553,7713,37,2020-09-30 16:31:54,720.79
886,7714,29,2020-10-02 11:27:08,-210.79
3383,7715,29,2020-10-04 03:18:58,-836.2
5240,7716,59,2020-10-04 05:40:22,314.54
5992,7717,48,2020-10-04 06:02:14,632.59
3858,7718,48,2020-10-04 20:44:38,578.06
5640,7719,4,2020-10-05 03:22:59,-409.0
7727,7720,89,2020-10-05 06:19:41,-140.13
3639,7721,3,2020-10-05 07:42:26,-965.53
3060,7722,4,2020-10-05 11:59:21,409.97
8989,7723,77,2020-10-05 12:13:35,557.7
4263,7724,84,2020-10-06 19:45:27,-850.53
792,7725,37,2020-10-06 23:46:32,725.12
1058,7726,93,2020-10-07 00:29:06,-420.71
7709,7727,100,2020-10-07 00:59:03,623.46
5671,7728,75,2020-10-07 05:21:43,-894.5
9429,7729,23,2020-10-07 12:56:40,557.17
9453,7730,40,2020-10-07 17:42:15,121.67
5050,7731,77,2020-10-09 05:45:53,48.81
3846,7732,29,2020-10-09 13:13:50,576.84
5223,7733,46,2020-10-10 21:42:09,344.39
9573,7734,3,2020-10-12 00:37:52,143.71
7278,7735,73,2020-10-12 23:49:52,-173.84
6927,7736,46,2020-10-13 06:29:02,691.83
7852,7737,48,2020-10-13 07:13:41,115.94
9586,7738,37,2020-10-13 07:49:53,-390.69
3987,7739,93,2020-10-13 08:37:30,-633.36
10073,7740,3,2020-10-13 12:11:07,554.25
6841,7741,84,2020-10-13 15:07:01,-210.61
1964,7742,49,2020-10-14 06:58:02,992.72
1687,7743,6,2020-10-14 11:02:10,-237.78
1049,7744,40,2020-10-14 17:04:03,793.94
3402,7745,4,2020-10-14 21:59:01,-744.25
3480,7746,77,2020-10-15 00:32:26,-846.5
8958,7747,3,2020-10-15 12:39:35,-900.05
1998,7748,23,2020-10-15 14:12:31,-385.07
3482,7749,40,2020-10-16 03:36:52,403.79
8806,7750,40,2020-10-16 05:06:40,877.34
7593,7751,93,2020-10-16 07:03:03,584.05
3412,7752,3,2020-10-16 09:32:42,696.31
6414,7753,40,2020-10-16 10:40:01,-43.49
3003,7754,40,2020-10-16 18:25:07,600.53
6837,7755,29,2020-10-17 07:41:08,-187.03
7575,7756,29,2020-10-17 11:55:18,-617.56
7826,7757,29,2020-10-17 23:18:43,271.44
2180,7758,49,2020-10-18 05:46:32,387.46
7394,7759,56,2020-10-18 12:09:33,-796.91
7427,7760,34,2020-10-18 22:46:23,-116.57
9637,7761,40,2020-10-19 00:18:23,207.91
5900,7762,40,2020-10-19 04:09:33,-233.98
8948,7763,23,2020-10-19 18:36:31,792.63
3252,7764,46,2020-10-19 19:39:42,-629.61
9524,7765,56,2020-10-20 08:52:40,-878.84
2618,7766,59,2020-10-20 19:56:35,952.93
4768,7767,46,2020-10-20 22:25:19,393.83
6851,7768,84,2020-10-22 07:37:32,713.99
5347,7769,92,2020-10-22 07:49:47,-703.95
2825,7770,88,2020-10-22 09:17:54,876.54
6164,7771,29,2020-10-23 09:33:14,-214.83
10001,7772,4,2020-10-23 10:00:03,666.02
4249,7773,40,2020-10-23 10:41:26,-630.87
1364,7774,75,2020-10-23 11:01:25,768.95
5893,7775,93,2020-10-23 14:05:28,-421.74
657,7776,40,2020-10-23 15:14:28,544.44
8823,7777,40,2020-10-23 19:58:51,944.89
3549,7778,77,2020-10-23 22:21:34,-869.26
5752,7779,49,2020-10-24 18:42:22,-288.64
3933,7780,49,2020-10-24 22:56:11,-423.74
4444,7781,49,2020-10-24 23:21:23,576.44
237,7782,84,2020-10-25 02:46:05,-766.48
3440,7783,73,2020-10-25 06:27:07,132.58
4143,7784,3,2020-10-25 08:25:18,-340.92
3273,7785,55,2020-10-25 12:36:59,-20.57
5643,7786,81,2020-10-25 14:48:22,-91.72
6294,7787,73,2020-10-25 15:36:02,734.69
167,7788,37,2020-10-25 18:36:04,427.28
2929,7789,49,2020-10-25 19:11:43,-501.42
2368,7790,40,2020-10-25 22:09:59,-439.0
9020,7791,46,2020-10-27 01:05:48,-377.12
7291,7792,93,2020-10-27 10:41:47,575.08
8780,7793,40,2020-10-27 13:37:07,-470.47
9704,7794,40,2020-10-28 04:44:28,417.99
2677,7795,14,2020-10-28 07:04:43,365.52
2706,7796,40,2020-10-28 10:37:57,562.07
1633,7797,3,2020-10-28 19:19:24,-918.62
8805,7798,33,2020-10-28 19:43:03,-878.28
644,7799,88,2020-10-29 13:46:47,142.8
7964,7800,84,2020-10-29 19:12:51,-220.96
2967,7801,4,2020-10-30 06:30:01,-359.16
2214,7802,100,2020-10-30 14:46:08,-465.79
8929,7803,29,2020-10-30 15:25:24,417.96
8555,7804,59,2020-10-31 07:09:11,179.61
3942,7805,29,2020-10-31 12:34:45,569.78
4350,7806,3,2020-11-01 00:51:57,268.47
1217,7807,37,2020-11-01 02:53:40,847.68
9372,7808,32,2020-11-01 05:48:23,412.05
2968,7809,3,2020-11-03 12:55:33,-235.94
2304,7810,77,2020-11-05 01:48:57,893.63
1206,7811,88,2020-11-05 10:59:50,534.46
7536,7812,3,2020-11-05 11:58:03,878.56
3569,7813,93,2020-11-05 16:34:57,468.97
93,7814,94,2020-11-06 00:00:00,0.0
7473,7815,49,2020-11-06 09:20:32,-614.27
3141,7816,51,2020-11-06 18:49:18,-932.97
9697,7817,14,2020-11-06 22:45:31,-912.39
2151,7818,46,2020-11-06 23:49:09,969.71
7289,7819,49,2020-11-07 11:03:16,473.5
8698,7820,93,2020-11-07 14:42:01,421.86
5794,7821,94,2020-11-07 19:12:54,10.03
4991,7822,4,2020-11-07 23:56:46,186.53
496,7823,40,2020-11-09 10:44:16,-687.5
7613,7824,88,2020-11-09 19:15:51,-91.89
3053,7825,3,2020-11-09 22:21:31,542.03
4214,7826,22,2020-11-09 22:54:15,-397.21
1089,7827,95,2020-11-10 12:57:33,470.84
9641,7828,75,2020-11-10 17:31:41,-760.37
9477,7829,94,2020-11-11 02:42:46,507.86
5349,7830,94,2020-11-12 04:31:47,906.65
4908,7831,77,2020-11-12 07:48:16,-92.86
6045,7832,37,2020-11-12 21:21:40,-749.21
3392,7833,6,2020-11-12 22:52:38,-905.66
5646,7834,49,2020-11-13 05:23:07,-716.2
897,7835,40,2020-11-13 07:29:48,-828.63
3073,7836,93,2020-11-13 08:19:53,987.34
4118,7837,33,2020-11-13 23:02:00,-99.53
4872,7838,6,2020-11-14 01:38:57,205.06
8880,7839,40,2020-11-14 03:07:45,-685.86
8720,7840,94,2020-11-14 03:51:31,-579.89
8414,7841,94,2020-11-14 16:10:12,361.68
8124,7842,3,2020-11-14 19:56:06,452.35
1915,7843,56,2020-11-15 00:03:28,-551.27
8882,7844,4,2020-11-15 02:31:30,165.79
9947,7845,94,2020-11-15 07:47:02,-421.69
9930,7846,40,2020-11-15 11:02:41,437.19
7380,7847,33,2020-11-15 19:19:38,-754.08
5859,7848,94,2020-11-15 20:21:44,-223.97
2716,7849,23,2020-11-16 06:02:10,266.73
9030,7850,84,2020-11-16 13:39:43,850.68
9298,7851,93,2020-11-16 20:01:20,351.52
1822,7852,40,2020-11-16 23:09:24,-435.21
3384,7853,29,2020-11-17 12:17:25,399.17
6046,7854,84,2020-11-17 13:29:42,543.66
4319,7855,93,2020-11-17 20:29:29,720.42
3047,7856,93,2020-11-17 22:29:34,621.84
10079,7857,29,2020-11-18 07:12:21,-772.71
7216,7858,77,2020-11-18 11:48:11,-216.5
3461,7859,94,2020-11-19 00:16:27,407.55
836,7860,73,2020-11-19 07:42:16,23.37
8613,7861,84,2020-11-19 07:45:21,-754.72
8384,7862,32,2020-11-19 07:50:27,355.59
2998,7863,3,2020-11-19 19:30:21,386.48
6950,7864,46,2020-11-19 19:50:12,220.92
4994,7865,6,2020-11-19 21:26:35,-467.0
6939,7866,94,2020-11-19 23:10:18,-5.42
8464,7867,40,2020-11-21 02:04:47,-577.98
724,7868,33,2020-11-21 13:12:56,887.3
1045,7869,55,2020-11-21 13:53:30,-341.77
1602,7870,46,2020-11-21 17:10:23,533.64
9927,7871,73,2020-11-21 17:40:31,-506.14
9589,7872,84,2020-11-22 01:06:17,-88.34
7975,7873,55,2020-11-22 05:42:12,-610.49
4059,7874,4,2020-11-22 11:05:13,-452.6
6459,7875,40,2020-11-22 11:42:29,-414.36
5227,7876,93,2020-11-24 07:04:00,51.26
5022,7877,77,2020-11-24 12:10:19,-71.43
4950,7878,95,2020-11-24 14:49:27,485.95
8838,7879,94,2020-11-25 02:54:53,-875.81
8545,7880,29,2020-11-25 06:07:49,-940.47
2598,7881,94,2020-11-25 07:48:04,354.06
7954,7882,93,2020-11-25 21:19:16,-351.24
10077,7883,49,2020-11-26 05:28:15,281.77
3100,7884,77,2020-11-26 13:23:51,174.47
6279,7885,40,2020-11-26 14:36:46,25.99
6029,7886,29,2020-11-27 00:21:49,86.8
6030,7887,33,2020-11-27 02:02:35,684.14
6934,7888,55,2020-11-27 12:45:36,894.64
8678,7889,88,2020-11-27 16:04:23,-562.98
4874,7890,59,2020-11-28 12:49:18,-904.87
3369,7891,94,2020-11-28 14:19:11,-50.36
7553,7892,81,2020-11-28 16:30:03,302.28
7259,7893,93,2020-11-29 08:25:30,-354.33
7535,7894,93,2020-11-29 09:04:09,-810.12
9520,7895,95,2020-11-29 12:16:09,260.88
3261,7896,40,2020-11-29 18:02:51,928.38
4670,7897,37,2020-11-30 00:18:57,-264.2
3484,7898,29,2020-11-30 07:56:47,-270.6
4149,7899,55,2020-11-30 08:26:01,-479.79
6358,7900,77,2020-11-30 11:23:44,17.96
2931,7901,49,2020-11-30 14:05:37,738.98
5515,7902,95,2020-11-30 15:40:56,253.89
233,7903,49,2020-11-30 16:53:11,-631.83
3487,7904,23,2020-11-30 20:17:44,402.88
5489,7905,23,2020-12-01 02:29:08,-469.6
7008,7906,4,2020-12-01 07:16:04,-647.11
8310,7907,23,2020-12-01 13:26:32,793.16
2922,7908,40,2020-12-03 02:48:07,39.37
4565,7909,94,2020-12-04 01:31:09,257.86
9602,7910,94,2020-12-04 04:11:02,983.82
990,7911,40,2020-12-04 17:39:00,-460.79
4727,7912,40,2020-12-05 12:41:41,130.4
8680,7913,46,2020-12-05 15:28:06,442.87
2689,7914,23,2020-12-05 19:07:09,967.68
8133,7915,94,2020-12-06 10:48:01,477.52
8073,7916,84,2020-12-06 23:20:18,284.64
5804,7917,93,2020-12-06 23:51:46,868.42
6768,7918,92,2020-12-07 00:41:43,-55.33
2378,7919,59,2020-12-07 02:39:56,-643.94
5181,7920,94,2020-12-07 03:17:05,-217.23
9612,7921,95,2020-12-07 09:35:54,-783.65
4982,7922,3,2020-12-07 21:03:05,-947.72
9727,7923,29,2020-12-07 22:15:21,68.27
138,7924,92,2020-12-08 00:47:03,814.3
3695,7925,84,2020-12-08 03:04:24,-500.36
1167,7926,40,2020-12-08 10:14:58,-228.27
1424,7927,3,2020-12-08 12:06:25,-814.89
904,7928,49,2020-12-08 18:06:36,883.75
1874,7929,92,2020-12-09 00:20:17,188.22
1792,7930,46,2020-12-09 09:15:41,-441.37
8951,7931,3,2020-12-09 11:43:11,-443.65
1150,7932,37,2020-12-10 01:06:08,586.92
1387,7933,40,2020-12-10 02:12:40,596.73
6012,7934,29,2020-12-10 08:40:00,-537.28
1413,7935,94,2020-12-10 09:00:08,-984.38
6088,7936,94,2020-12-14 02:55:02,893.67
1615,7937,6,2020-12-14 03:32:12,-668.28
8836,7938,3,2020-12-14 08:43:48,356.36
7198,7939,93,2020-12-14 11:13:37,-164.0
8036,7940,93,2020-12-14 12:39:46,-43.13
8184,7941,3,2020-12-14 18:22:43,735.42
5179,7942,23,2020-12-15 15:34:01,-332.04
6922,7943,89,2020-12-15 19:47:42,207.64
9171,7944,95,2020-12-15 22:23:08,564.22
7868,7945,23,2020-12-16 00:02:31,672.11
2391,7946,94,2020-12-16 00:44:29,5.98
2859,7947,3,2020-12-16 12:08:16,658.53
1495,7948,93,2020-12-16 14:50:03,-900.07
4887,7949,92,2020-12-16 15:07:19,772.3
6536,7950,89,2020-12-18 01:14:54,850.9
7164,7951,84,2020-12-18 01:40:53,262.07
4157,7952,59,2020-12-18 02:10:45,-104.09
4251,7953,92,2020-12-18 06:18:00,888.73
2277,7954,51,2020-12-18 18:06:30,287.54
7913,7955,55,2020-12-18 19:52:23,187.89
3138,7956,40,2020-12-19 04:51:16,-810.99
2527,7957,94,2020-12-19 14:34:40,724.86
6702,7958,46,2020-12-19 20:34:17,434.09
3356,7959,32,2020-12-19 21:15:45,417.17
5750,7960,6,2020-12-21 01:38:40,975.92
4225,7961,6,2020-12-21 06:57:06,-139.47
9528,7962,29,2020-12-21 09:10:24,-525.64
4899,7963,84,2020-12-21 13:00:21,242.15
6253,7964,81,2020-12-21 15:37:48,-581.7
3132,7965,75,2020-12-21 16:41:48,855.66
9605,7966,40,2020-12-21 22:21:37,-824.19
16,7967,17,2020-12-22 00:00:00,0.0
7512,7968,40,2020-12-22 08:08:11,270.33
3210,7969,93,2020-12-22 10:41:11,468.46
4638,7970,29,2020-12-23 09:36:23,670.03
8864,7971,46,2020-12-23 10:17:03,675.87
3739,7972,37,2020-12-23 10:57:31,108.43
6953,7973,33,2020-12-23 23:38:05,-813.32
6338,7974,40,2020-12-24 03:56:42,193.22
2761,7975,17,2020-12-24 04:50:09,-781.68
6473,7976,3,2020-12-24 12:35:58,596.95
8356,7977,100,2020-12-24 20:42:09,-307.79
66,7978,67,2020-12-27 00:00:00,0.0
5461,7979,88,2020-12-27 18:12:31,-59.55
3398,7980,84,2020-12-27 19:15:46,-517.59
7349,7981,3,2020-12-27 22:14:26,-270.12
7248,7982,46,2020-12-27 23:31:54,703.06
8745,7983,49,2020-12-28 04:18:50,-362.45
2668,7984,59,2020-12-28 07:13:36,677.51
2934,7985,37,2020-12-28 14:44:48,-63.59
943,7986,29,2020-12-28 14:53:31,-891.35
8187,7987,49,2020-12-28 16:32:36,-115.37
5356,7988,94,2020-12-28 17:17:12,363.3
737,7989,77,2020-12-28 17:38:05,-53.31
5442,7990,40,2020-12-28 19:19:52,642.61
4043,7991,94,2020-12-29 00:40:52,-648.45
8829,7992,49,2020-12-29 05:54:02,-369.92
6188,7993,49,2020-12-29 07:15:50,-295.16
264,7994,32,2020-12-29 09:48:30,-164.26
8885,7995,46,2020-12-29 13:42:02,959.06
9237,7996,73,2020-12-29 17:53:02,-289.76
5565,7997,17,2020-12-29 18:21:46,87.28
856,7998,94,2020-12-29 21:18:11,-640.93
5533,7999,84,2020-12-31 04:58:52,286.24
10012,8000,14,2020-12-31 07:30:42,151.65
3660,8001,49,2020-12-31 11:45:27,650.7
2935,8002,37,2020-12-31 22:32:24,59.51
2738,8003,40,2021-01-01 11:02:48,-773.12
3140,8004,77,2021-01-01 14:25:17,-708.25
8044,8005,59,2021-01-01 14:31:16,18.59
4191,8006,77,2021-01-01 16:43:40,-856.71
7029,8007,94,2021-01-01 22:48:01,-703.42
4926,8008,95,2021-01-02 01:09:23,574.32
9902,8009,94,2021-01-02 13:48:02,75.91
7529,8010,3,2021-01-02 15:24:08,-681.71
5680,8011,46,2021-01-02 16:53:16,716.44
797,8012,73,2021-01-02 19:47:40,753.53
5952,8013,93,2021-01-02 20:30:28,-535.92
1583,8014,32,2021-01-03 03:41:48,927.65
1847,8015,3,2021-01-03 04:42:08,-579.64
8693,8016,94,2021-01-03 04:54:11,-209.7
6623,8017,77,2021-01-03 05:40:23,-831.27
444,8018,59,2021-01-03 16:14:26,-265.63
6914,8019,37,2021-01-03 21:33:17,-877.45
9607,8020,84,2021-01-03 22:15:16,762.61
1941,8021,75,2021-01-04 04:27:16,-800.78
5128,8022,67,2021-01-04 06:08:28,-714.61
655,8023,37,2021-01-04 07:55:46,-264.21
2669,8024,6,2021-01-04 10:15:47,123.49
928,8025,40,2021-01-04 10:48:30,-67.32
4934,8026,46,2021-01-04 19:35:25,-263.1
2294,8027,3,2021-01-05 09:34:07,180.17
4394,8028,23,2021-01-05 11:52:31,-288.36
9102,8029,84,2021-01-05 12:55:40,-834.95
9615,8030,95,2021-01-05 17:37:00,-699.88
9202,8031,89,2021-01-05 22:42:14,321.05
139,8032,88,2021-01-06 03:34:06,-215.02
1740,8033,29,2021-01-06 04:27:14,977.26
861,8034,59,2021-01-06 09:44:12,108.32
7748,8035,34,2021-01-06 10:08:04,-520.62
7860,8036,49,2021-01-06 12:20:20,538.46
6237,8037,3,2021-01-06 15:36:50,-134.64
1117,8038,92,2021-01-06 15:51:29,-621.69
10065,8039,92,2021-01-06 18:13:57,820.17
8462,8040,77,2021-01-06 20:12:23,-974.84
6362,8041,94,2021-01-07 01:44:32,-93.34
9867,8042,81,2021-01-07 04:24:59,315.15
7873,8043,17,2021-01-07 14:13:14,853.61
7347,8044,67,2021-01-07 15:25:06,-204.94
4714,8045,29,2021-01-07 21:33:35,484.13
6731,8046,84,2021-01-08 01:43:39,-562.5
8199,8047,46,2021-01-08 11:13:03,-240.35
8734,8048,4,2021-01-08 12:06:12,-43.15
4224,8049,3,2021-01-08 14:15:45,-544.49
187,8050,59,2021-01-08 14:24:44,-361.08
7002,8051,23,2021-01-08 17:45:33,-272.63
720,8052,40,2021-01-08 20:25:39,833.7
5475,8053,93,2021-01-08 21:36:07,959.13
1406,8054,88,2021-01-09 15:00:48,-30.9
2388,8055,94,2021-01-09 21:06:09,-597.34
7883,8056,93,2021-01-10 02:27:11,315.86
9208,8057,46,2021-01-10 09:11:45,447.77
5568,8058,94,2021-01-10 20:20:42,-938.24
4007,8059,40,2021-01-10 21:38:08,434.75
8448,8060,67,2021-01-10 21:57:27,-220.55
8981,8061,34,2021-01-11 01:31:50,-471.53
4040,8062,3,2021-01-11 06:09:42,563.86
3789,8063,59,2021-01-11 06:13:26,880.22
7462,8064,75,2021-01-11 07:22:08,-587.98
6420,8065,81,2021-01-11 10:58:41,24.19
4577,8066,94,2021-01-11 14:42:03,-567.79
7228,8067,17,2021-01-11 20:34:29,722.09
3915,8068,67,2021-01-12 00:30:03,684.82
7940,8069,40,2021-01-12 05:22:19,331.78
4786,8070,22,2021-01-12 06:29:20,-109.57
9943,8071,88,2021-01-12 07:15:48,-802.83
5527,8072,37,2021-01-12 14:20:25,161.47
1405,8073,93,2021-01-12 15:23:28,836.02
2754,8074,23,2021-01-12 17:16:00,465.27
3292,8075,84,2021-01-13 02:53:08,-948.41
4199,8076,29,2021-01-13 10:13:30,6.88
8027,8077,88,2021-01-13 19:04:52,-161.4
7309,8078,55,2021-01-14 08:06:09,-609.67
4976,8079,94,2021-01-14 10:53:41,-125.57
680,8080,33,2021-01-14 12:16:58,-833.28
9514,8081,94,2021-01-14 14:41:46,-260.07
2975,8082,59,2021-01-14 19:33:16,123.53
294,8083,94,2021-01-15 00:17:16,-871.16
309,8084,3,2021-01-15 00:54:56,-923.93
9026,8085,59,2021-01-15 02:14:21,859.03
2466,8086,40,2021-01-15 11:01:21,-383.18
2755,8087,40,2021-01-15 18:44:16,891.35
8528,8088,73,2021-01-16 09:03:59,-832.86
5036,8089,67,2021-01-16 17:05:33,-346.9
9218,8090,75,2021-01-16 18:18:29,-725.82
3040,8091,94,2021-01-16 21:37:36,327.4
3253,8092,40,2021-01-17 03:21:20,-682.97
5717,8093,40,2021-01-17 03:21:25,-393.51
6119,8094,94,2021-01-17 04:51:15,-187.92
10032,8095,6,2021-01-17 11:13:50,849.33
3529,8096,81,2021-01-18 05:20:00,-917.9
1141,8097,73,2021-01-18 05:34:00,-224.85
834,8098,4,2021-01-18 09:49:21,-729.03
3539,8099,94,2021-01-18 15:25:17,130.7
9452,8100,40,2021-01-18 18:06:41,-224.45
1887,8101,32,2021-01-18 18:33:41,945.46
7554,8102,17,2021-01-19 04:28:26,930.38
3164,8103,84,2021-01-19 08:16:16,-612.89
8404,8104,17,2021-01-19 09:31:02,-662.73
10014,8105,67,2021-01-19 11:12:30,-531.62
6181,8106,94,2021-01-19 13:57:51,-195.45
230,8107,3,2021-01-20 00:46:54,-741.55
8473,8108,75,2021-01-20 02:02:48,-363.61
1984,8109,32,2021-01-20 03:30:22,446.17
3817,8110,29,2021-01-20 04:36:35,402.11
9565,8111,3,2021-01-20 05:31:36,126.43
8252,8112,29,2021-01-20 10:31:54,674.71
8671,8113,67,2021-01-20 12:23:43,990.56
288,8114,46,2021-01-20 13:54:50,477.16
6946,8115,75,2021-01-20 20:46:30,371.09
7334,8116,40,2021-01-20 23:10:50,322.22
1933,8117,84,2021-01-21 00:24:36,274.54
3446,8118,68,2021-01-21 07:11:35,940.74
8207,8119,3,2021-01-21 08:38:06,225.83
5563,8120,17,2021-01-21 22:56:51,-755.63
4195,8121,77,2021-01-22 01:55:13,869.84
4969,8122,94,2021-01-22 02:30:18,-392.29
7129,8123,77,2021-01-22 03:39:32,267.34
946,8124,59,2021-01-22 05:18:41,596.75
3753,8125,67,2021-01-22 07:57:44,398.22
7345,8126,59,2021-01-22 09:44:49,152.44
6653,8127,33,2021-01-22 20:31:25,-686.65
1071,8128,67,2021-01-22 21:48:37,-605.39
8149,8129,84,2021-01-22 23:07:39,268.87
5199,8130,56,2021-01-23 01:06:25,-267.16
3857,8131,32,2021-01-23 06:41:07,-460.95
1891,8132,84,2021-01-23 13:28:28,230.39
3190,8133,17,2021-01-23 17:27:10,422.85
8735,8134,94,2021-01-23 23:02:07,271.18
8926,8135,33,2021-01-24 03:14:37,193.13
7510,8136,49,2021-01-24 05:28:16,-114.13
7629,8137,55,2021-01-24 07:19:29,-970.66
9040,8138,56,2021-01-24 08:44:21,968.61
362,8139,37,2021-01-24 11:27:11,-359.54
1487,8140,100,2021-01-24 21:16:59,925.63
5116,8141,17,2021-01-25 11:52:03,440.86
3228,8142,23,2021-01-25 14:49:44,538.34
6131,8143,92,2021-01-26 00:22:34,-352.23
2571,8144,49,2021-01-26 11:24:28,-261.58
1327,8145,37,2021-01-26 13:26:21,357.12
5922,8146,93,2021-01-26 15:02:36,-673.89
7333,8147,81,2021-01-26 16:01:06,102.79
3648,8148,93,2021-01-26 17:12:56,431.07
6482,8149,67,2021-01-26 22:24:55,-586.88
7795,8150,93,2021-01-27 01:14:18,-692.68
7459,8151,51,2021-01-27 02:46:04,461.04
2235,8152,49,2021-01-27 07:14:55,59.86
4453,8153,17,2021-01-27 13:13:42,-186.79
3492,8154,77,2021-01-27 13:20:40,123.19
9720,8155,3,2021-01-27 16:02:24,852.18
8173,8156,17,2021-01-27 17:23:24,-71.59
3327,8157,94,2021-01-27 22:46:59,-10.13
3168,8158,55,2021-01-27 23:00:35,-203.83
7508,8159,68,2021-01-28 04:08:36,445.09
1985,8160,3,2021-01-29 14:04:12,831.21
1809,8161,55,2021-01-30 00:17:50,-486.64
1646,8162,84,2021-01-30 00:51:00,708.5
7520,8163,40,2021-01-30 01:48:24,-395.21
1366,8164,94,2021-01-30 03:55:49,915.2
2805,8165,94,2021-01-30 04:28:15,-745.13
192,8166,29,2021-01-30 05:10:07,397.94
9946,8167,32,2021-01-30 05:57:13,-957.45
2436,8168,17,2021-01-30 12:30:32,-121.11
3894,8169,84,2021-01-31 13:58:27,983.12
5779,8170,23,2021-01-31 15:37:07,-118.78
5372,8171,40,2021-01-31 16:23:13,957.9
608,8172,100,2021-01-31 22:04:16,-771.39
1156,8173,40,2021-02-01 05:38:23,-375.49
6776,8174,17,2021-02-01 14:57:55,-779.21
1558,8175,40,2021-02-01 19:53:45,-520.84
4828,8176,75,2021-02-01 21:23:47,958.46
7313,8177,46,2021-02-02 00:34:12,-176.38
9850,8178,4,2021-02-02 03:06:57,180.41
5870,8179,6,2021-02-02 05:38:39,-599.13
7452,8180,94,2021-02-02 06:17:55,-678.28
8954,8181,77,2021-02-02 06:59:44,-598.67
1370,8182,84,2021-02-02 09:16:43,393.4
3732,8183,77,2021-02-02 12:03:18,463.33
2601,8184,4,2021-02-02 22:49:16,-0.7
3244,8185,46,2021-02-04 10:51:17,-191.83
342,8186,67,2021-02-04 13:33:11,170.16
526,8187,46,2021-02-04 14:06:05,230.78
1609,8188,46,2021-02-04 17:02:20,-568.11
1362,8189,94,2021-02-06 16:10:36,526.02
3781,8190,17,2021-02-06 17:02:49,112.83
2042,8191,94,2021-02-06 18:28:36,267.69
5341,8192,84,2021-02-06 19:31:52,341.72
3433,8193,4,2021-02-06 23:32:50,-426.35
1905,8194,3,2021-02-07 03:32:43,-254.27
1950,8195,37,2021-02-07 04:03:15,536.61
9446,8196,49,2021-02-07 04:29:28,870.34
8127,8197,93,2021-02-07 10:01:09,929.99
7932,8198,94,2021-02-07 13:20:10,998.55
1137,8199,84,2021-02-07 14:07:28,241.53
7194,8200,93,2021-02-07 18:01:13,101.34
4015,8201,46,2021-02-07 20:16:22,-695.71
9543,8202,75,2021-02-07 21:12:18,485.56
52,8203,53,2021-02-09 00:00:00,0.0
4992,8204,67,2021-02-09 05:39:03,-895.08
4280,8205,40,2021-02-09 07:10:36,26.18
5957,8206,88,2021-02-09 11:35:15,868.14
5772,8207,46,2021-02-09 15:07:22,569.74
8257,8208,93,2021-02-09 19:23:39,-705.13
5376,8209,67,2021-02-09 22:38:37,708.23
1238,8210,59,2021-02-09 23:55:09,-168.19
2161,8211,51,2021-02-10 12:15:50,794.64
2367,8212,67,2021-02-10 13:20:23,243.63
704,8213,40,2021-02-10 19:42:17,-23.0
7460,8214,93,2021-02-10 19:48:00,-827.5
5406,8215,93,2021-02-10 21:10:36,-242.83
